单字	拆分	编码权重	词库权重
𬽈	亠目一	-1000	100
𬽉	亠日了	-1000	100
𬽊	亠日子	-1000	100
𬽋	亠人人山	-1000	100
𬽌	亠艹木	-1000	100
𬽍	亠艹一山	-1000	100
𬽎	戈	-1000	100
𬽏	衣冂大	-1000	100
𬽐	亠口口亡	-1000	100
𬽑	亠臼人	-1000	100
𬽒	亠刀了二	-1000	100
𬽓	丁也	-1000	100
𬽔	亠日山大	-1000	100
𬽕	亠罒丿	-1000	100
𬽖	一巾木人人	-1000	100
𬽗	丁巴	-1000	100
𬽘	亠儿凵口	-1000	100
𬽙	小甫	-1000	100
𬽚	亠月月人彡	-1000	100
𬽛	丁曰㇂丿丶	-1000	100
𬽜	亠糹隹	-1000	100
𬽝	亠目目人彡	-1000	100
𬽞	丁斤辶	-1000	100
𬽟	六乂斤斤貝	-1000	100
𬽠	亠言糹糹又	-1000	100
𬽡	スス	-1000	100
𬽢	亻卩	-1000	100
𬽣	亻彳	-1000	100
𬽤	人	-1000	100
𬽥	亻一卜	-1000	100
𬽦	亻丸	-1000	100
𬽧	亻㇏	-1000	100
𬽨	亻人丨	-1000	100
𬽩	亻匕	-1000	100
𬽪	亻日	-1000	100
𬽫	亻斗	-1000	100
𬽬	亻户	-1000	100
𬽭	亻人	-1000	100
𬽮	亻二巾	-1000	100
𬽯	亻匚口	-1000	100
𬽰	亻干刂	-1000	100
𬽱	亻口一ㄅ	-1000	100
𬽲	亻也	-1000	100
𬽳	亻几巾	-1000	100
𬽴	亻丿又	-1000	100
𬽵	亻亻寸	-1000	100
𬽶	亻宀几	-1000	100
𬽷	亻广厶	-1000	100
𬽸	亻宀卜	-1000	100
𬽹	亻口又	-1000	100
𬽺	亻夂刀	-1000	100
𬽻	亻火	-1000	100
𬽼	亻木丶一	-1000	100
𬽽	亻冂一口	-1000	100
𬽾	亻人止	-1000	100
𬽿	亻人⺗	-1000	100
𬾀	亻人人人	-1000	100
𬾁	亻儿	-1000	100
𬾂	亽龴一卜	-1000	100
𬾃	亻亡大	-1000	100
𬾄	亻厶文	-1000	100
𬾅	亻十口儿	-1000	100
𬾆	亻土厶力	-1000	100
𬾇	人两	-1000	100
𬾈	亻牙阝	-1000	100
𬾉	亻走	-1000	100
𬾊	亼日刀	-1000	100
𬾋	亻口力刂	-1000	100
𬾌	亻山匕	-1000	100
𬾍	人止也	-1000	100
𬾎	亻山月	-1000	100
𬾏	亻手阝	-1000	100
𬾐	亻白儿	-1000	100
𬾑	亻巾刀	-1000	100
𬾒	亻禾几	-1000	100
𬾓	亻丿虫	-1000	100
𬾔	亻宀丿大	-1000	100
𬾕	人言	-1000	100
𬾖	亻广⺍一	-1000	100
𬾗	亻亠矢	-1000	100
𬾘	人飞丿飞	-1000	100
𬾙	亻彐一巾	-1000	100
𬾚	亻弋屮凵	-1000	100
𬾛	亻日木	-1000	100
𬾜	亻止及	-1000	100
𬾝	亻爻月	-1000	100
𬾞	亻斤辶	-1000	100
𬾟	亻斤	-1000	100
𬾠	亻勹心	-1000	100
𬾡	亻人小也	-1000	100
𬾢	亻氵皮	-1000	100
𬾣	亻⺍冖子	-1000	100
𬾤	亻了口丶丿一	-1000	100
𬾥	亻厶小也	-1000	100
𬾦	亻力口寸	-1000	100
𬾧	亻又又又又	-1000	100
𬾨	亻夂用	-1000	100
𬾩	亻⺄十且	-1000	100
𬾪	亻云口力	-1000	100
𬾫	亻工幺	-1000	100
𬾬	亻木丶辶	-1000	100
𬾭	亻耂句	-1000	100
𬾮	亻工日刂	-1000	100
𬾯	亻艹亻寸	-1000	100
𬾰	亻日生	-1000	100
𬾱	亻丨一目	-1000	100
𬾲	亻儿力	-1000	100
𬾳	亻	-1000	100
𬾴	亻亻厶矢	-1000	100
𬾵	亻人人人二ㄅ	-1000	100
𬾶	亻亼口土	-1000	100
𬾷	亻丷豕	-1000	100
𬾸	亻忄土寸	-1000	100
𬾹	人八彐	-1000	100
𬾺	䒑廾亽龴	-1000	100
𬾻	亻几	-1000	100
𬾼	亻宀夂口	-1000	100
𬾽	亻一由心	-1000	100
𬾾	亻土厶皿	-1000	100
𬾿	亻口冂口	-1000	100
𬿀	亻艹亼口	-1000	100
𬿁	亻艹亡	-1000	100
𬿂	亻門人	-1000	100
𬿃	亻丨廿㇗木	-1000	100
𬿄	亻罒日乚	-1000	100
𬿅	亻豸勹丶	-1000	100
𬿆	亻舟殳	-1000	100
𬿇	亻八乂夕夕	-1000	100
𬿈	亻隹又	-1000	100
𬿉	亻⺮廾	-1000	100
𬿊	亻白儿也	-1000	100
𬿋	人十乛゛大	-1000	100
𬿌	亻凵又	-1000	100
𬿍	亻戶土土	-1000	100
𬿎	方人゛亻二	-1000	100
𬿏	亻巛言	-1000	100
𬿐	亻寸一弋止	-1000	100
𬿑	亻覀亽龴	-1000	100
𬿒	亻一日攵	-1000	100
𬿓	亻囗戈口一	-1000	100
𬿔	亻丨㐅木殳	-1000	100
𬿕	亻山厂土土	-1000	100
𬿖	亻虍一	-1000	100
𬿗	亻丨一冂土	-1000	100
𬿘	亻禾刂木	-1000	100
𬿙	亻攵田土	-1000	100
𬿚	亻鹿	-1000	100
𬿛	亻广氺	-1000	100
𬿜	亻目	-1000	100
𬿝	亻宀⺊日十	-1000	100
𬿞	亻口	-1000	100
𬿟	亻宀⺊一小又	-1000	100
𬿠	人宀且	-1000	100
𬿡	亻艹一隹	-1000	100
𬿢	亻十戈衣	-1000	100
𬿣	亻⺝攵	-1000	100
𬿤	亻匚日幺幺	-1000	100
𬿥	亻一一木	-1000	100
𬿦	亻工頁	-1000	100
𬿧	亻丨攵田土	-1000	100
𬿨	亻止止止	-1000	100
𬿩	亻丨攵贝	-1000	100
𬿪	亻丿冂釆大	-1000	100
𬿫	亻隹辶	-1000	100
𬿬	人二龴疋	-1000	100
𬿭	亻韦彳	-1000	100
𬿮	亻⺝攵	-1000	100
𬿯	亻戊一口心	-1000	100
𬿰	亻王頁	-1000	100
𬿱	亻廿㇗木火	-1000	100
𬿲	人页又丶	-1000	100
𬿳	亻止戊一小	-1000	100
𬿴	亻山戊示	-1000	100
𬿵	亻丨业⺶㇏	-1000	100
𬿶	亻隹一勹	-1000	100
𬿷	人疋虫	-1000	100
𬿸	亻亻目寸	-1000	100
𬿹	亻白臼儿	-1000	100
𬿺	亻宀又示	-1000	100
𬿻	人口丶口寸	-1000	100
𬿼	亻一冂人一冂人木	-1000	100
𬿽	亻一曲冖且	-1000	100
𬿾	亻丨艹廿㇗木	-1000	100
𬿿	亻千黑	-1000	100
𭀀	亻宀貝	-1000	100
𭀁	亻十戈韭	-1000	100
𭀂	亻士口頁	-1000	100
𭀃	廿口夫日乂	-1000	100
𭀄	亻宀臼勹灬	-1000	100
𭀅	亻白幺幺木	-1000	100
𭀆	亻豆頁	-1000	100
𭀇	亻士口马	-1000	100
𭀈	亻田鳥	-1000	100
𭀉	亻攵黑	-1000	100
𭀊	亻白鳥	-1000	100
𭀋	亻禾一ㄅ	-1000	100
𭀌	亻日隹辶	-1000	100
𭀍	亻一也	-1000	100
𭀎	亻一也	-1000	100
𭀏	亻疒日月犬	-1000	100
𭀐	人艹隹灬	-1000	100
𭀑	亻言廿口	-1000	100
𭀒	亻羊言言	-1000	100
𭀓	亻臣罒見	-1000	100
𭀔	亻尸罒勹虫	-1000	100
𭀕	亼口口人人巾	-1000	100
𭀖	一儿丶	-1000	100
𭀗	ㄥ丶儿	-1000	100
𭀘	乡乚	-1000	100
𭀙	ㄥ儿	-1000	100
𭀚	亠ㄥ儿	-1000	100
𭀛	⺄厶儿	-1000	100
𭀜	乡丶乚	-1000	100
𭀝	一儿冫	-1000	100
𭀞	二儿夕	-1000	100
𭀟	匚人儿	-1000	100
𭀠	口儿	-1000	100
𭀡	儿三三	-1000	100
𭀢	大口儿	-1000	100
𭀣	口儿丶	-1000	100
𭀤	䒑业儿	-1000	100
𭀥	口儿厶	-1000	100
𭀦	光丿大	-1000	100
𭀧	丷口儿干	-1000	100
𭀨	光广厶	-1000	100
𭀩	二儿爫壬	-1000	100
𭀪	二儿虍	-1000	100
𭀫	二儿镸	-1000	100
𭀬	光光	-1000	100
𭀭	癶一口一儿	-1000	100
𭀮	光王廾	-1000	100
𭀯	弓	-1000	100
𭀰	儿儿	-1000	100
𭀱	口儿口儿	-1000	100
𭀲	儿宀㠯	-1000	100
𭀳	儿毌贝	-1000	100
𭀴	光几	-1000	100
𭀵	儿户羽	-1000	100
𭀶	光龴辶	-1000	100
𭀷	儿毌貝	-1000	100
𭀸	囗	-1000	100
𭀹	臼儿爫幺大	-1000	100
𭀺	儿羊䒑口	-1000	100
𭀻	冂入ヿ	-1000	100
𭀼	入土厶	-1000	100
𭀽	石入	-1000	100
𭀾	口卩入	-1000	100
𭀿	入女子	-1000	100
𭁀	亻入	-1000	100
𭁁	入一亻禾刂木	-1000	100
𭁂	入一阝目寸	-1000	100
𭁃	入一阝亻目木歹木	-1000	100
𭁄	丷㐄	-1000	100
𭁅	八厶卜	-1000	100
𭁆	牛八	-1000	100
𭁇	〢	-1000	100
𭁈	〢丿十	-1000	100
𭁉	〢一ㄅ一	-1000	100
𭁊	冫欠八	-1000	100
𭁋	八刀冂入	-1000	100
𭁌	八方	-1000	100
𭁍	八厶巾	-1000	100
𭁎	八厶且	-1000	100
𭁏	八田丿十	-1000	100
𭁐	一彐	-1000	100
𭁑	八氵工	-1000	100
𭁒	貝刂八	-1000	100
𭁓	八厶甫	-1000	100
𭁔	廿甲	-1000	100
𭁕	人丨一ㄅ一彐	-1000	100
𭁖	六彑氺	-1000	100
𭁗	八一罒一大丿	-1000	100
𭁘	犭虫六	-1000	100
𭁙	丷丁	-1000	100
𭁚	艹北⺝	-1000	100
𭁛	六夂丰辶	-1000	100
𭁜	八厶米乛斤	-1000	100
𭁝	丿口羊艹	-1000	100
𭁞	艹曰勹人㇗	-1000	100
𭁟	冂一丨	-1000	100
𭁠	冂	-1000	100
𭁡	一丿冂二	-1000	100
𭁢	一巾一一	-1000	100
𭁣	一丷冂	-1000	100
𭁤	冂冂	-1000	100
𭁥	一冂土又	-1000	100
𭁦	冂舌	-1000	100
𭁧	冂人小丿	-1000	100
𭁨	冂米	-1000	100
𭁩	一厶冂二	-1000	100
𭁪	云冂	-1000	100
𭁫	廿㇗冂二	-1000	100
𭁬	冂⺝	-1000	100
𭁭	小冂水	-1000	100
𭁮	女子冂人	-1000	100
𭁯	廿㇗冂	-1000	100
𭁰	冂一口夕夕	-1000	100
𭁱	冂土火土	-1000	100
𭁲	夫夫巾人人人人	-1000	100
𭁳	冖巳	-1000	100
𭁴	冖一日一	-1000	100
𭁵	冖二儿攵	-1000	100
𭁶	月日一儿	-1000	100
𭁷	冖目	-1000	100
𭁸	冖⺊日十	-1000	100
𭁹	㓁土土	-1000	100
𭁺	冖礻寸	-1000	100
𭁻	冖尸田	-1000	100
𭁼	冖日疋	-1000	100
𭁽	冖口丨火	-1000	100
𭁾	冖亻彐冖又	-1000	100
𭁿	冖礻殳	-1000	100
𭂀	冖罒衣	-1000	100
𭂁	冖丨日勹火	-1000	100
𭂂	㓁田艹	-1000	100
𭂃	冖木木示	-1000	100
𭂄	冖日六人	-1000	100
𭂅	冖丰罒心	-1000	100
𭂆	冫一ㄅ	-1000	100
𭂇	冫力	-1000	100
𭂈	冫山	-1000	100
𭂉	冫勹丶	-1000	100
𭂊	冫尸匕	-1000	100
𭂋	冫士口	-1000	100
𭂌	冫虫	-1000	100
𭂍	冫止匕	-1000	100
𭂎	冫羊	-1000	100
𭂏	冫亻立	-1000	100
𭂐	冫勹口	-1000	100
𭂑	冫⺊一小又	-1000	100
𭂒	冫几一白	-1000	100
𭂓	冫子	-1000	100
𭂔	冫方人゛	-1000	100
𭂕	冫彑氺	-1000	100
𭂖	冫风	-1000	100
𭂗	冫方子	-1000	100
𭂘	冫疋⺝	-1000	100
𭂙	冫隹又	-1000	100
𭂚	冫皿	-1000	100
𭂛	冫乌	-1000	100
𭂜	冫木人氺	-1000	100
𭂝	冫巾	-1000	100
𭂞	冫冂十口	-1000	100
𭂟	冫口丄貝	-1000	100
𭂠	冫門日	-1000	100
𭂡	冫丷囗⺌曰	-1000	100
𭂢	冫戊一口心	-1000	100
𭂣	冫門玉	-1000	100
𭂤	冫亽龴了口又一	-1000	100
𭂥	冫艹日大土	-1000	100
𭂦	冫冖王罒心	-1000	100
𭂧	冫鬲虫	-1000	100
𭂨	冫虫甘冂羊	-1000	100
𭂩	几十	-1000	100
𭂪	几	-1000	100
𭂫	丿凡	-1000	100
𭂬	几冫	-1000	100
𭂭	八刀几	-1000	100
𭂮	凡刀丶	-1000	100
𭂯	几十	-1000	100
𭂰	冂大几	-1000	100
𭂱	几⺝	-1000	100
𭂲	山一几几	-1000	100
𭂳	一卜几歹	-1000	100
𭂴	几口丿口	-1000	100
𭂵	几水几山	-1000	100
𭂶	龴几王口	-1000	100
𭂷	目目几	-1000	100
𭂸	虍一丿犭几	-1000	100
𭂹	几巛一巛一山	-1000	100
𭂺	几千黑	-1000	100
𭂻	凵千凵	-1000	100
𭂼	凵巜巜巜巜	-1000	100
𭂽	屮凵㐅木	-1000	100
𭂾	一日八凵女	-1000	100
𭂿	㐅凵一业心	-1000	100
𭃀	屮凵一业心	-1000	100
𭃁	屮凵一心	-1000	100
𭃂	刀二	-1000	100
𭃃	刀七	-1000	100
𭃄	十刀	-1000	100
𭃅	刀丶刀	-1000	100
𭃆	又丶刀	-1000	100
𭃇	刀又丶	-1000	100
𭃈	刀八一ㄅ	-1000	100
𭃉	刀文	-1000	100
𭃊	㇀㇀㇀	-1000	100
𭃋	刀巴	-1000	100
𭃌	刀	-1000	100
𭃍	二丨刀刀	-1000	100
𭃎	刀丶井	-1000	100
𭃏	⺊一卜刀	-1000	100
𭃐	⺊一卜刀	-1000	100
𭃑	刀⺊一卜	-1000	100
𭃒	口又刀	-1000	100
𭃓	八刀凡	-1000	100
𭃔	丿屮刀丶	-1000	100
𭃕	刀士口	-1000	100
𭃖	歹刂刀	-1000	100
𭃗	曲刀	-1000	100
𭃘	刀肉	-1000	100
𭃙	刀自	-1000	100
𭃚	生刀丶	-1000	100
𭃛	刀㐅木	-1000	100
𭃜	亻犬刀	-1000	100
𭃝	刀亻戈	-1000	100
𭃞	夕口刀	-1000	100
𭃟	亼口刀	-1000	100
𭃠	刀六乂	-1000	100
𭃡	示勹丿	-1000	100
𭃢	刀大辶	-1000	100
𭃣	谷刀	-1000	100
𭃤	豸刀	-1000	100
𭃥	牛冂人刀	-1000	100
𭃦	刀丷弓	-1000	100
𭃧	厶儿夕刀	-1000	100
𭃨	衣勹丿	-1000	100
𭃩	木木刀	-1000	100
𭃪	艹冖力刀	-1000	100
𭃫	刀日匕	-1000	100
𭃬	口册刀	-1000	100
𭃭	牛禸刀	-1000	100
𭃮	刀亽ヿ心	-1000	100
𭃯	攵木刀	-1000	100
𭃰	宀夕匕刀	-1000	100
𭃱	羊丿刀丶	-1000	100
𭃲	又又冫刀	-1000	100
𭃳	厶虫刀	-1000	100
𭃴	一口刀	-1000	100
𭃵	艹厶口刀	-1000	100
𭃶	日一勹刀	-1000	100
𭃷	刀丶止止	-1000	100
𭃸	宀土刀	-1000	100
𭃹	氵小丿八刀	-1000	100
𭃺	宀夂口刀	-1000	100
𭃻	⺶㇏刀	-1000	100
𭃼	刀力口木	-1000	100
𭃽	刀目	-1000	100
𭃾	艹弓刀	-1000	100
𭃿	十日十八刀	-1000	100
𭄀	䒑业刀丶	-1000	100
𭄁	刀田刀	-1000	100
𭄂	彳走刀	-1000	100
𭄃	八刀乛氺凵	-1000	100
𭄄	彑氺刂刀	-1000	100
𭄅	又又又木刀	-1000	100
𭄆	雨二ㄅ刀	-1000	100
𭄇	車斤刀	-1000	100
𭄈	业羊刀	-1000	100
𭄉	广艹一人人刀	-1000	100
𭄊	广肀刀	-1000	100
𭄋	宀心丿山刀	-1000	100
𭄌	宀心丿山刀	-1000	100
𭄍	丷弓攵刀	-1000	100
𭄎	刀尸耂日	-1000	100
𭄏	虍勹丶刀	-1000	100
𭄐	牙丶攵厂刀	-1000	100
𭄑	宀一血丁刀	-1000	100
𭄒	卩隹刀	-1000	100
𭄓	石日一勹刀	-1000	100
𭄔	禾勹人小刀	-1000	100
𭄕	⺮亼刀	-1000	100
𭄖	宀頁刀刀	-1000	100
𭄗	宀貝刀	-1000	100
𭄘	酉金刀	-1000	100
𭄙	⺮户刀	-1000	100
𭄚	艹口口田十刀	-1000	100
𭄛	儿儿贝刀	-1000	100
𭄜	龠刀	-1000	100
𭄝	刀艹口口隹欠	-1000	100
𭄞	人力	-1000	100
𭄟	工力	-1000	100
𭄠	力	-1000	100
𭄡	丰丨丨力	-1000	100
𭄢	力口丿厶	-1000	100
𭄣	犭丸力	-1000	100
𭄤	彳力彳	-1000	100
𭄥	女口力	-1000	100
𭄦	龶刀力	-1000	100
𭄧	弋口冖力	-1000	100
𭄨	身力	-1000	100
𭄩	鸟力	-1000	100
𭄪	厶口十力	-1000	100
𭄫	八田力	-1000	100
𭄬	土力	-1000	100
𭄭	力	-1000	100
𭄮	牙又厂力	-1000	100
𭄯	牙攵力	-1000	100
𭄰	田木力	-1000	100
𭄱	力口瓜	-1000	100
𭄲	穴工力	-1000	100
𭄳	艹且力	-1000	100
𭄴	亠田土力	-1000	100
𭄵	韦力	-1000	100
𭄶	矛攵力	-1000	100
𭄷	力皿	-1000	100
𭄸	方力	-1000	100
𭄹	幺力田力	-1000	100
𭄺	木口攵力	-1000	100
𭄻	力口扌立	-1000	100
𭄼	母攵力	-1000	100
𭄽	丷弓攵力	-1000	100
𭄾	虍勹丶力	-1000	100
𭄿	艹一隹力	-1000	100
𭅀	⻗云力	-1000	100
𭅁	口丄貝力	-1000	100
𭅂	田艹力	-1000	100
𭅃	亠レ丶隹力	-1000	100
𭅄	勹又	-1000	100
𭅅	勹㇗又	-1000	100
𭅆	勹井	-1000	100
𭅇	勹⺊口	-1000	100
𭅈	勹亠巾	-1000	100
𭅉	勹斤	-1000	100
𭅊	勹䒑止	-1000	100
𭅋	勹豆	-1000	100
𭅌	勹一	-1000	100
𭅍	勹乂	-1000	100
𭅎	十日十勹巳	-1000	100
𭅏	㇏勹巳	-1000	100
𭅐	八厂匕	-1000	100
𭅑	八夫匕	-1000	100
𭅒	羊匕	-1000	100
𭅓	十日十匕	-1000	100
𭅔	匚匕	-1000	100
𭅕	匚一	-1000	100
𭅖	匚干	-1000	100
𭅗	匚田	-1000	100
𭅘	匚丶王	-1000	100
𭅙	匚土	-1000	100
𭅚	匚夕夕	-1000	100
𭅛	匚氵亽龴	-1000	100
𭅜	匚甘欠	-1000	100
𭅝	匚日女八	-1000	100
𭅞	匚工耳攵	-1000	100
𭅟	䒑㇗乂	-1000	100
𭅠	十几	-1000	100
𭅡	丿田千	-1000	100
𭅢	丷口丨	-1000	100
𭅣	匕十巴	-1000	100
𭅤	白丿十也	-1000	100
𭅥	十冂㇏	-1000	100
𭅦	十十十	-1000	100
𭅧	㇗丿廾	-1000	100
𭅨	十目一人人土	-1000	100
𭅩	言幺幺十	-1000	100
𭅪	十日十大丷二ㄅ	-1000	100
𭅫	㇞一丨一口口口口	-1000	100
𭅬	十目一十冖糸	-1000	100
𭅭	⺊日十而而	-1000	100
𭅮	士冖豆皮白丿十	-1000	100
𭅯		-1000	100
𭅰		-1000	100
𭅱	⺊一卜㐅木	-1000	100
𭅲	卩丶	-1000	100
𭅳	丶卜	-1000	100
𭅴	一ㄅ卜	-1000	100
𭅵	歹卩	-1000	100
𭅶	土土卩	-1000	100
𭅷	老丨	-1000	100
𭅸	日十丨	-1000	100
𭅹	夕夕卩	-1000	100
𭅺	丶艮卩	-1000	100
𭅻	⺈厂⺋厂⺋	-1000	100
𭅼	乡卩	-1000	100
𭅽	夕夕卩	-1000	100
𭅾	言冂人丨	-1000	100
𭅿	禾火心丨	-1000	100
𭆀	厂乙	-1000	100
𭆁	厂口乙	-1000	100
𭆂	厂日乙	-1000	100
𭆃	厂民	-1000	100
𭆄	厂肀几	-1000	100
𭆅	厂白儿	-1000	100
𭆆	牙攵厂	-1000	100
𭆇	厂丰欠	-1000	100
𭆈	厂人糸	-1000	100
𭆉	未丷力厂	-1000	100
𭆊	厂耳阝	-1000	100
𭆋	厂艹口	-1000	100
𭆌	厂丰刀大	-1000	100
𭆍	厂艹日十	-1000	100
𭆎	厂貝寸	-1000	100
𭆏	厂羊欠	-1000	100
𭆐	厂工耳又	-1000	100
𭆑	牙攵厂一	-1000	100
𭆒	曲辰	-1000	100
𭆓	未攵厂一	-1000	100
𭆔	厂日夂几口	-1000	100
𭆕	厂⺜⺝攵	-1000	100
𭆖	厂火頁	-1000	100
𭆗	阝厂日子	-1000	100
𭆘	厂亻鳥十目	-1000	100
𭆙	厶又	-1000	100
𭆚	厶一廾	-1000	100
𭆛	匕土厶	-1000	100
𭆜	大人人厶	-1000	100
𭆝	厶夕厶厶	-1000	100
𭆞	厶大水	-1000	100
𭆟	木木厶	-1000	100
𭆠	㐅厶厶	-1000	100
𭆡	厶刀甲一	-1000	100
𭆢	一厶厶彐	-1000	100
𭆣	厶小欠丿丨	-1000	100
𭆤	厶厶厶人水	-1000	100
𭆥	フ又	-1000	100
𭆦	又⺊一	-1000	100
𭆧	戈又	-1000	100
𭆨	又止	-1000	100
𭆩	又土	-1000	100
𭆪	丨日丨又	-1000	100
𭆫	凵又又	-1000	100
𭆬	臣コ又	-1000	100
𭆭	又曰㇂丿丶	-1000	100
𭆮	谷又	-1000	100
𭆯	䒑又	-1000	100
𭆰	冖又也	-1000	100
𭆱	一止一ㄅ及	-1000	100
𭆲	爪罒又	-1000	100
𭆳	臣又云	-1000	100
𭆴	一白十コ又	-1000	100
𭆵	千艹一凵㐄又	-1000	100
𭆶	罒目又	-1000	100
𭆷	宀一小丿目又	-1000	100
𭆸	口九	-1000	100
𭆹	入口	-1000	100
𭆺	口干	-1000	100
𭆻	口三	-1000	100
𭆼	口一卜	-1000	100
𭆽	口⺊一	-1000	100
𭆾	口ヿ	-1000	100
𭆿	口丿七	-1000	100
𭇀	口丶乂	-1000	100
𭇁	㐄口	-1000	100
𭇂	口弓	-1000	100
𭇃	口大一	-1000	100
𭇄	可丁	-1000	100
𭇅	口攵	-1000	100
𭇆	口牛	-1000	100
𭇇	口氏	-1000	100
𭇈	丰口	-1000	100
𭇉	口镸	-1000	100
𭇊	口六	-1000	100
𭇋	巴口	-1000	100
𭇌	刀口匕	-1000	100
𭇍	九口	-1000	100
𭇎	口可	-1000	100
𭇏	丁夂口	-1000	100
𭇐	口甘	-1000	100
𭇑	北口	-1000	100
𭇒	口册	-1000	100
𭇓	口斤丶	-1000	100
𭇔	口人山	-1000	100
𭇕	句勹丶	-1000	100
𭇖	口冖干	-1000	100
𭇗	口广厶	-1000	100
𭇘	口广了	-1000	100
𭇙	口氵又	-1000	100
𭇚	口゛大	-1000	100
𭇛	口丶水	-1000	100
𭇜	口又丶	-1000	100
𭇝	山口	-1000	100
𭇞	口戈刂	-1000	100
𭇟	口歹匕	-1000	100
𭇠	士口也	-1000	100
𭇡	口大寸	-1000	100
𭇢	口	-1000	100
𭇣	口匕日	-1000	100
𭇤	牛口匕	-1000	100
𭇥	人爪口	-1000	100
𭇦	臼口	-1000	100
𭇧	口人⺗	-1000	100
𭇨	口丿丿不	-1000	100
𭇩	口䒑一ㄅ一	-1000	100
𭇪	户又口	-1000	100
𭇫	口川	-1000	100
𭇬	口宀子	-1000	100
𭇭	口亡女	-1000	100
𭇮	口氵工	-1000	100
𭇯	口文刂	-1000	100
𭇰	口尸丶一	-1000	100
𭇱	刀口八刀	-1000	100
𭇲	口又欠	-1000	100
𭇳	口又欠	-1000	100
𭇴	口䒑廾	-1000	100
𭇵	口土斤	-1000	100
𭇶	口木子	-1000	100
𭇷	可口匕	-1000	100
𭇸	土又口	-1000	100
𭇹	口工人人	-1000	100
𭇺	口欠口	-1000	100
𭇻	口艹一	-1000	100
𭇼	口⺿巳	-1000	100
𭇽	口日巾	-1000	100
𭇾	口口亽ヿ	-1000	100
𭇿	口亻力口	-1000	100
𭈀	口禾厶	-1000	100
𭈁	口亻日丨	-1000	100
𭈂	口亻日一	-1000	100
𭈃	夂卜口匕	-1000	100
𭈄	口亻木一	-1000	100
𭈅	口舌乚	-1000	100
𭈆	口衣	-1000	100
𭈇	口文巾	-1000	100
𭈈	口亠田	-1000	100
𭈉	口广⺍一	-1000	100
𭈊	口巛巴	-1000	100
𭈋	口刀白	-1000	100
𭈌	口臣人	-1000	100
𭈍	口十艮	-1000	100
𭈎	口艹丿大	-1000	100
𭈏	口艹夫	-1000	100
𭈐	口止匕二	-1000	100
𭈑	口口可	-1000	100
𭈒	口月月	-1000	100
𭈓	口亻一口	-1000	100
𭈔	口欠五	-1000	100
𭈕	口彳丶王	-1000	100
𭈖	口亻歹刂	-1000	100
𭈗	口㐅木刂	-1000	100
𭈘	口牜勹	-1000	100
𭈙	口月巴	-1000	100
𭈚	口亻一日一	-1000	100
𭈛	口禾子	-1000	100
𭈜	口夂田	-1000	100
𭈝	斤口	-1000	100
𭈞	口户⺝	-1000	100
𭈟	口氵一戈	-1000	100
𭈠	口氵丿之	-1000	100
𭈡	口氵且	-1000	100
𭈢	口礻阝	-1000	100
𭈣	口氵未	-1000	100
𭈤	口亠几欠	-1000	100
𭈥	口门亠巾	-1000	100
𭈦	口子瓜	-1000	100
𭈧	口厶大三	-1000	100
𭈨	口卩夕夕	-1000	100
𭈩	口尸乂丶	-1000	100
𭈪	口阝宀匕	-1000	100
𭈫	口了口又一	-1000	100
𭈬	土口人	-1000	100
𭈭	口⺜⺝	-1000	100
𭈮	口不辶	-1000	100
𭈯	口土亥	-1000	100
𭈰	一口冖业	-1000	100
𭈱	士口老	-1000	100
𭈲	口土一日一	-1000	100
𭈳	口耳巳	-1000	100
𭈴	口木丶王	-1000	100
𭈵	口扌巛夕	-1000	100
𭈶	口一ㄅ甫	-1000	100
𭈷	口土艮	-1000	100
𭈸	口冖且	-1000	100
𭈹	口一ㄅ二巾	-1000	100
𭈺	口艹心丿	-1000	100
𭈻	口日生	-1000	100
𭈼	口口日十	-1000	100
𭈽	口虫也	-1000	100
𭈾	口日卩	-1000	100
𭈿	口一大氺	-1000	100
𭉀	亽ヿ口甘	-1000	100
𭉁	亼口六乂	-1000	100
𭉂	口彳艮	-1000	100
𭉃	口八一ㄅ皿	-1000	100
𭉄	口舟巳	-1000	100
𭉅	月ㄋ口	-1000	100
𭉆	口忄艮	-1000	100
𭉇	口冖豕丶	-1000	100
𭉈	口䒑老	-1000	100
𭉉	口氵舌	-1000	100
𭉊	口冫欠口	-1000	100
𭉋	口⺶㇏丷	-1000	100
𭉌	口礻氏	-1000	100
𭉍	口广人㇗	-1000	100
𭉎	口亠弓	-1000	100
𭉏	口女又心	-1000	100
𭉐	口女土	-1000	100
𭉑	口阝艮	-1000	100
𭉒	阝可	-1000	100
𭉓	口阝夂㐄	-1000	100
𭉔	阝一丿口	-1000	100
𭉕	口厶一虫	-1000	100
𭉖	尸毛口匕	-1000	100
𭉗	口纟士口	-1000	100
𭉘	㇗口口口	-1000	100
𭉙	口䒑亼口	-1000	100
𭉚	口土厶矢	-1000	100
𭉛	口手日工	-1000	100
𭉜	口扌田土	-1000	100
𭉝	口歹丿未	-1000	100
𭉞	口土阝	-1000	100
𭉟	口一业日	-1000	100
𭉠	丰䒑口寸	-1000	100
𭉡	口艹亻壬	-1000	100
𭉢	尚一口	-1000	100
𭉣	口⺊囗人土	-1000	100
𭉤	口止虫	-1000	100
𭉥	冎口亠几	-1000	100
𭉦	目口匕	-1000	100
𭉧	口儿	-1000	100
𭉨	口隹乃	-1000	100
